home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
Chicago Blackhawks,Philadelphia Flyers,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,1,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Philadelphia Flyers,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2012,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2012,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2012,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2004,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2004,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2005,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2005,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,0,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,St Louis Blues,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2012,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2004,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2005,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2005,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Los Angeles Kings,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,1,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,1,2012,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,1,2005,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,0,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,NY Rangers Rangers,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2004,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2005,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Anaheim Ducks,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Ottawa Senators,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2012,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2004,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2005,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Dallas Stars,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2004,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2020,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Calgary Flames,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2017,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2018,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2015,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2013,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2014,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2010,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2011,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2012,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2009,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2008,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2007,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2003,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2004,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2006,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,0,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Colorado Avalanche,1,2019,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Nashville Predators,1,2016,United Center,"Chicago, Illinois",,"23,500",NHL
Chicago Blackhawks,Nashville Predators,0,2016,United Center,"Chicago, Illinois",,"23,500",NHL
